customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_01146,Daniel White,Dubai,8/19/2025,Referral,VIP
CUST_01147,Rebecca Newman,Dubai,10/1/2025,Referral,Regular
CUST_01148,Heather Stokes,Abu Dhabi,6/27/2025,Call Center,Premium
CUST_01149,Tommy Sanchez,Dubai,10/3/2025,Web,VIP
CUST_01150,Joanne Reed,Sharjah,11/13/2025,Call Center,Premium
CUST_01151,Miranda Anderson,Abu Dhabi,6/22/2025,Web,Regular
CUST_01152,Steven Potter,Ras Al Khaimah,10/19/2025,Referral,Premium
CUST_01153,Jennifer Jones,Dubai,4/23/2025,Web,VIP
CUST_01154,Nathan Henry,Sharjah,4/14/2025,Call Center,Premium
CUST_01155,Kenneth Thompson,Dubai,3/22/2025,App,Regular
CUST_01156,Beth Allen,Sharjah,12/4/2025,Web,Premium
CUST_01157,Brent Price,Abu Dhabi,2/15/2025,App,Regular
CUST_01158,James Gordon,Dubai,7/3/2025,Call Center,Regular
CUST_01159,Anthony Anderson,Ajman,8/25/2025,Call Center,Regular
CUST_01160,Rachel Perez,Dubai,1/21/2025,Web,Regular
CUST_01161,Russell Lopez,Abu Dhabi,4/3/2025,Web,VIP
CUST_01162,Sarah Harris,Dubai,7/21/2025,Referral,Premium
CUST_01163,James Thomas,Abu Dhabi,11/24/2025,Referral,Regular
CUST_01164,Adam Gordon,Abu Dhabi,10/21/2025,Web,Regular
CUST_01165,Oscar Brown,Ajman,6/2/2025,Referral,Premium
CUST_01166,Olivia Webb,Dubai,10/13/2025,Call Center,Regular
CUST_01167,Curtis Hawkins,Dubai,8/7/2025,Call Center,Regular
CUST_01168,Mr. Gary Cole,Dubai,5/21/2025,Call Center,Premium
CUST_01169,Tamara Lynch,Abu Dhabi,5/18/2025,Referral,Regular
CUST_01170,Megan Bates,Ajman,10/31/2025,Web,Regular
CUST_01171,Karen Smith,Ajman,1/10/2025,App,Regular
CUST_01172,Troy Anderson,Dubai,11/16/2025,App,VIP
CUST_01173,Courtney Hendricks,Abu Dhabi,12/7/2025,App,Premium
CUST_01174,Jamie Lewis,Abu Dhabi,11/22/2025,App,Regular
CUST_01175,Maria Tran,Dubai,2/2/2025,Referral,Regular
CUST_01176,Jessica Strickland,Dubai,8/11/2025,Referral,Regular
CUST_01177,Kathy Perez,Dubai,10/8/2025,App,Regular
CUST_01178,Kimberly Bishop,Dubai,7/21/2025,Referral,Regular
CUST_01179,Kelly Richardson,Ajman,8/17/2025,Referral,Regular
CUST_01180,Garrett Campbell,Ajman,4/2/2025,Web,Regular
CUST_01181,Dr. Eric Santana,Abu Dhabi,2/12/2025,Referral,Regular
CUST_01182,Bobby Long,Abu Dhabi,7/29/2025,Call Center,Regular
CUST_01183,Margaret Erickson DDS,Dubai,11/19/2025,Referral,Regular
CUST_01184,Rebecca Wise,Abu Dhabi,10/16/2025,Call Center,Regular
CUST_01185,Brenda Johnson,Abu Dhabi,10/26/2025,Call Center,Regular
CUST_01186,James Green DVM,Abu Dhabi,1/16/2025,Referral,VIP
CUST_01187,Joseph Moss,Abu Dhabi,12/30/2025,Referral,Premium
CUST_01188,Aaron Ryan,Abu Dhabi,12/31/2025,Call Center,Regular
CUST_01189,Mark Garcia,Ajman,5/25/2025,Referral,Regular
CUST_01190,Christopher Butler,Sharjah,2/7/2025,Referral,Premium
CUST_01191,Tiffany Boyer,Dubai,11/24/2025,Referral,Regular
CUST_01192,Mary Wall,Abu Dhabi,2/24/2025,Call Center,Regular
CUST_01193,Joseph Weeks,Sharjah,8/19/2025,Referral,Regular
CUST_01194,Mrs. Brianna Robinson,Dubai,10/26/2025,Call Center,Regular
CUST_01195,Rebecca Sherman,Abu Dhabi,5/17/2025,Call Center,Premium
CUST_01196,Julie Ramirez,Abu Dhabi,7/23/2025,App,Regular
CUST_01197,Andrew Wright,Ras Al Khaimah,12/23/2025,Web,VIP
CUST_01198,Natalie Smith,Dubai,10/31/2025,Referral,Premium
CUST_01199,Mark Murphy,Dubai,10/18/2025,App,Regular
CUST_01200,Emma Bass,Dubai,7/28/2025,Referral,VIP
CUST_01201,Tara Joseph,Abu Dhabi,12/18/2025,Call Center,Regular
CUST_01202,Robert Jacobs Jr.,Sharjah,10/21/2025,App,Regular
CUST_01203,Tyler May,Dubai,3/31/2025,Referral,Regular
CUST_01204,Kelly Mccoy,Ajman,8/28/2025,Referral,Premium
CUST_01205,Kelly Sanders,Dubai,8/29/2025,Referral,Premium
CUST_01206,Kara Carroll,Abu Dhabi,12/17/2025,Web,Regular
CUST_01207,Emily Mcintyre,Sharjah,4/12/2025,Web,Regular
CUST_01208,Michelle Harris,Sharjah,7/28/2025,Call Center,Regular
CUST_01209,Chase Morales,Sharjah,3/28/2025,App,Regular
CUST_01210,Robert Castro,Abu Dhabi,9/24/2025,Call Center,Premium
CUST_01211,Kenneth Walker,Ajman,9/14/2025,App,Regular
CUST_01212,Brandon Gilbert,Abu Dhabi,12/27/2025,Web,Premium
CUST_01213,Jeremy Terry,Abu Dhabi,6/15/2025,Web,Regular
CUST_01214,George Fleming,Dubai,1/15/2025,Referral,Regular
CUST_01215,Krystal Little,Dubai,11/19/2025,Web,Regular
CUST_01216,Mark Ortiz,Dubai,2/21/2025,Call Center,VIP
CUST_01217,Angel Cruz,Ras Al Khaimah,2/17/2025,App,Regular
CUST_01218,Christina Daniels,Abu Dhabi,1/9/2025,App,Regular
CUST_01219,Bradley Harris,Dubai,3/24/2025,Call Center,Premium
CUST_01220,Ann Howell,Abu Dhabi,9/27/2025,App,Regular
CUST_01221,Matthew Washington,Dubai,10/27/2025,Call Center,Premium
CUST_01222,Jessica Hawkins,Abu Dhabi,5/24/2025,Call Center,Regular
CUST_01223,Ana Erickson,Abu Dhabi,3/19/2025,Web,Regular
CUST_01224,Michael Jackson,Dubai,5/9/2025,Call Center,Premium
CUST_01225,Philip Cherry,Abu Dhabi,3/26/2025,Web,Regular
CUST_01226,Cindy Gonzales,Dubai,8/5/2025,Call Center,Regular
CUST_01227,Lauren Cunningham,Abu Dhabi,2/11/2025,Referral,Premium
CUST_01228,Timothy Thompson,Ajman,2/20/2025,Call Center,Premium
CUST_01229,Heather Roberts,Dubai,12/2/2025,Referral,Regular
CUST_01230,Allison Camacho,Sharjah,3/27/2025,Web,Regular
CUST_01231,Mary Brown,Dubai,2/9/2025,Call Center,Regular
CUST_01232,Dr. Breanna Oconnor PhD,Abu Dhabi,11/30/2025,App,Premium
CUST_01233,Elizabeth Harmon,Dubai,12/18/2025,Web,Regular
CUST_01234,Jacqueline Miller,Dubai,12/18/2025,Referral,Regular
CUST_01235,Isabel Wilkinson,Abu Dhabi,1/9/2025,Call Center,Regular
CUST_01236,Lori Thompson,Dubai,11/28/2025,App,VIP
CUST_01237,Lance Baker,Dubai,4/27/2025,App,Regular
CUST_01238,Janet Ellison,Abu Dhabi,7/3/2025,Referral,Premium
CUST_01239,Julie Mills,Sharjah,12/5/2025,Call Center,Regular
CUST_01240,Douglas Robinson,Sharjah,8/1/2025,App,VIP
CUST_01241,Nathaniel Dunn,Ras Al Khaimah,11/15/2025,App,Premium
CUST_01242,Rachel Nelson,Abu Dhabi,9/28/2025,Web,Regular
CUST_01243,Catherine Silva,Dubai,2/17/2025,Web,Regular
CUST_01244,Ian Rice,Abu Dhabi,11/10/2025,Call Center,Regular
CUST_01245,Adam Carr,Sharjah,5/30/2025,App,Regular
CUST_01246,Debra Meyer,Dubai,6/12/2025,Call Center,Regular
CUST_01247,April Wright,Abu Dhabi,3/2/2025,Referral,VIP
CUST_01248,Mark Gilbert,Ajman,3/28/2025,Call Center,Premium
CUST_01249,Nicole Washington,Abu Dhabi,2/13/2025,Referral,Premium
CUST_01250,Timothy Ho,Dubai,9/2/2025,Web,Regular
CUST_01251,Tami Nelson,Abu Dhabi,8/26/2025,Call Center,VIP
CUST_01252,Marcus Morton,Abu Dhabi,6/14/2025,App,Premium
CUST_01253,Jacqueline Marquez,Ras Al Khaimah,3/4/2025,App,Regular
CUST_01254,John Thompson,Ras Al Khaimah,8/2/2025,App,Regular
CUST_01255,Andrew Cruz,Dubai,7/26/2025,App,Premium
CUST_01256,Joshua Singh,Ajman,8/15/2025,Web,Regular
CUST_01257,Christie Beck,Abu Dhabi,10/16/2025,Web,Regular
CUST_01258,Olivia Richardson,Ajman,8/29/2025,Web,Regular
CUST_01259,Joshua Hurst,Dubai,3/17/2025,Referral,Regular
CUST_01260,Bryan Cruz,Dubai,11/25/2025,Call Center,Premium
CUST_01261,Melissa Buck,Dubai,1/15/2025,App,Regular
CUST_01262,Lauren Bass,Dubai,3/14/2025,Referral,Regular
CUST_01263,Adam Beck,Dubai,7/16/2025,Call Center,Premium
CUST_01264,Dalton Strong,Abu Dhabi,11/3/2025,Web,Premium
CUST_01265,Michelle Garcia,Sharjah,12/29/2025,Referral,Regular
CUST_01266,Tina Hansen,Abu Dhabi,7/24/2025,Web,Regular
CUST_01267,Amber Diaz,Sharjah,10/17/2025,App,Regular
CUST_01268,Stephen Crawford,Ras Al Khaimah,5/20/2025,App,Regular
CUST_01269,Brett Bishop,Dubai,6/16/2025,Web,Regular
CUST_01270,Thomas Matthews,Dubai,3/17/2025,App,Regular
CUST_01271,Steven Reid,Dubai,6/13/2025,Referral,Premium
CUST_01272,Eric Morrison,Dubai,10/26/2025,Referral,Regular
CUST_01273,Cheryl Thomas,Abu Dhabi,2/4/2025,Web,Regular
CUST_01274,Martin York,Ras Al Khaimah,4/10/2025,Web,Regular
CUST_01275,Samuel Baker,Dubai,5/28/2025,Call Center,Regular
CUST_01276,Zachary Mcintyre,Abu Dhabi,11/7/2025,Referral,Regular
CUST_01277,Wesley Lindsey,Dubai,7/23/2025,Call Center,Regular
CUST_01278,Frank Richard,Dubai,7/31/2025,Web,VIP
CUST_01279,Justin Johnson,Abu Dhabi,5/22/2025,Web,Regular
CUST_01280,Sarah Mendez,Ajman,9/6/2025,Web,Regular
CUST_01281,Karen Cruz,Dubai,11/21/2025,App,Premium
CUST_01282,Kristi Davidson,Dubai,2/20/2025,Web,Premium
CUST_01283,Samuel Miller,Sharjah,12/27/2025,Call Center,Regular
CUST_01284,Jacob Rodriguez,Dubai,5/18/2025,Referral,Regular
CUST_01285,Brittney Smith,Dubai,4/3/2025,Web,Regular
CUST_01286,Lori Mitchell,Abu Dhabi,8/24/2025,Referral,Regular
CUST_01287,James Ward,Ras Al Khaimah,1/13/2025,App,Regular
CUST_01288,William Buchanan,Ajman,4/9/2025,App,Regular
CUST_01289,Jason Kemp,Dubai,9/23/2025,Call Center,Regular
CUST_01290,Robin Smith,Sharjah,12/30/2025,App,Regular
CUST_01291,Morgan Garcia,Dubai,1/31/2025,Call Center,Premium
CUST_01292,Spencer Gomez,Dubai,2/5/2025,Referral,Regular
CUST_01293,Grant Jones,Dubai,1/5/2025,App,VIP
CUST_01294,Joanna Powers,Abu Dhabi,3/4/2025,App,Regular
CUST_01295,Sandra Miller,Abu Dhabi,5/14/2025,App,Regular
CUST_01296,Benjamin Newton,Ajman,7/31/2025,Call Center,Regular
CUST_01297,Mrs. Leslie Perez,Sharjah,12/25/2025,Call Center,Regular
CUST_01298,Rachel Ruiz,Dubai,8/2/2025,Web,VIP
CUST_01299,Linda Ewing,Ras Al Khaimah,8/15/2025,App,Regular
CUST_01300,Sandra Reed,Ajman,12/19/2025,Call Center,Regular
CUST_01301,Jaime Davis,Dubai,6/16/2025,Web,Regular
CUST_01302,Heather Dudley,Dubai,1/21/2025,Web,Regular
CUST_01303,Heather Duke,Abu Dhabi,5/30/2025,Call Center,VIP
CUST_01304,John Skinner,Dubai,4/1/2025,Web,Regular
CUST_01305,George Collins,Dubai,4/1/2025,Web,Premium
CUST_01306,Shelly Baker,Dubai,1/7/2025,Web,Regular
CUST_01307,Pamela Noble,Ajman,10/21/2025,Web,Regular
CUST_01308,William Jenkins,Abu Dhabi,11/4/2025,Web,Regular
CUST_01309,Brandon Williams,Ajman,12/19/2025,Call Center,Premium
CUST_01310,Daniel Escobar,Abu Dhabi,6/7/2025,Call Center,Regular
CUST_01311,Janet Jackson,Ajman,2/11/2025,Call Center,Regular
CUST_01312,Carolyn Rivera,Dubai,10/28/2025,Web,Regular
CUST_01313,Daniel Walters,Ras Al Khaimah,2/22/2025,Call Center,Regular
CUST_01314,Elizabeth Nichols,Abu Dhabi,3/4/2025,Web,Regular
CUST_01315,Robert Miranda,Dubai,11/24/2025,Referral,Regular
CUST_01316,Timothy Spence,Sharjah,5/8/2025,Call Center,Regular
CUST_01317,Jason Barber,Dubai,5/6/2025,Web,Regular
CUST_01318,Charles Salas,Dubai,6/8/2025,App,VIP
CUST_01319,Barbara Barton,Ras Al Khaimah,9/12/2025,Web,Premium
CUST_01320,Terri Logan,Dubai,5/24/2025,Referral,Regular
CUST_01321,Terri Mcdonald,Ajman,8/30/2025,Referral,Regular
CUST_01322,Elizabeth Lucas,Dubai,6/23/2025,Call Center,Regular
CUST_01323,David Evans,Ajman,3/17/2025,App,Regular
CUST_01324,Lauren Garrett,Abu Dhabi,12/13/2025,Web,Regular
CUST_01325,Jade Leblanc,Dubai,12/14/2025,Referral,Regular
CUST_01326,Lauren Harris,Abu Dhabi,12/9/2025,Web,Regular
CUST_01327,Todd Blankenship,Dubai,8/1/2025,Call Center,Regular
CUST_01328,Tom Gates,Abu Dhabi,2/24/2025,App,Regular
CUST_01329,Stephanie Welch,Ajman,5/11/2025,Referral,Regular
CUST_01330,Jessica Contreras,Abu Dhabi,10/3/2025,Web,Regular
CUST_01331,William Lutz,Dubai,12/22/2025,Web,Regular
CUST_01332,Jacob Johnson,Ajman,9/22/2025,Referral,Regular
CUST_01333,Kimberly Parker,Dubai,2/5/2025,Web,Premium
CUST_01334,Kevin Reeves,Dubai,11/6/2025,Referral,Regular
CUST_01335,Lauren Fox,Dubai,1/6/2025,Referral,Premium
CUST_01336,Brenda Barker,Ras Al Khaimah,2/24/2025,Web,Regular
CUST_01337,Roberto Taylor,Dubai,10/8/2025,Call Center,Regular
CUST_01338,Ryan Smith,Sharjah,10/19/2025,Web,Premium
CUST_01339,Erin Jefferson,Dubai,1/4/2025,App,Regular
CUST_01340,Mr. Thomas Richardson,Dubai,5/20/2025,Call Center,Regular
CUST_01341,Brian Martinez,Dubai,10/28/2025,Web,Regular
CUST_01342,Shelby Lewis,Sharjah,12/28/2025,Referral,Regular
CUST_01343,Ashley Mahoney,Abu Dhabi,1/1/2026,Referral,Regular
CUST_01344,Timothy Anderson,Abu Dhabi,5/5/2025,Referral,Regular
CUST_01345,Elizabeth Walker,Dubai,3/2/2025,App,Regular
CUST_01346,Kenneth Martinez,Abu Dhabi,2/20/2025,Web,Regular
CUST_01347,Mark Howell,Dubai,2/3/2025,Call Center,Regular
CUST_01348,Johnathan Porter,Ajman,1/27/2025,Call Center,Regular
CUST_01349,Curtis Mann,Dubai,11/9/2025,Referral,VIP
CUST_01350,Brian Harris,Dubai,8/11/2025,Web,VIP
CUST_01351,Madison Price,Sharjah,7/3/2025,App,Regular
CUST_01352,Caitlyn Lopez,Dubai,6/29/2025,Referral,Premium
CUST_01353,Angela Robbins,Sharjah,3/28/2025,App,Regular
CUST_01354,Kyle Dixon,Dubai,1/13/2025,Call Center,Regular
CUST_01355,Gregory Welch,Abu Dhabi,9/18/2025,Web,Regular
CUST_01356,Rachael Richardson,Dubai,2/15/2025,App,Regular
CUST_01357,Joseph Torres,Sharjah,1/7/2025,Call Center,Regular
CUST_01358,Breanna Thompson,Sharjah,8/24/2025,Call Center,VIP
CUST_01359,Richard Cortez,Abu Dhabi,4/24/2025,Referral,Regular
CUST_01360,Mallory Downs,Dubai,2/25/2025,Web,Premium
CUST_01361,Vickie Jackson,Ras Al Khaimah,1/3/2026,App,Regular
CUST_01362,Matthew Reed,Abu Dhabi,11/4/2025,Web,Premium
CUST_01363,Matthew Flores,Ras Al Khaimah,6/6/2025,App,Regular
CUST_01364,Christina Mendez,Abu Dhabi,2/11/2025,Web,Regular
CUST_01365,Thomas Holland,Dubai,8/12/2025,Call Center,Premium
CUST_01366,Kristen Murray,Dubai,4/19/2025,Call Center,Premium
CUST_01367,Michael Austin DDS,Dubai,7/17/2025,Call Center,Regular
CUST_01368,Jill Raymond,Abu Dhabi,12/20/2025,Web,Regular
CUST_01369,Debra Gomez,Sharjah,1/24/2025,Referral,VIP
CUST_01370,Mrs. Lori Molina DDS,Sharjah,2/7/2025,Web,Regular
CUST_01371,Kristina King,Abu Dhabi,4/4/2025,Call Center,Regular
CUST_01372,Caleb Vasquez,Sharjah,12/6/2025,Call Center,Regular
CUST_01373,Kelly Bailey,Sharjah,3/25/2025,App,Regular
CUST_01374,Suzanne Hernandez,Sharjah,7/6/2025,App,VIP
CUST_01375,Michael Clark,Dubai,12/19/2025,Call Center,VIP
CUST_01376,Beth Holmes,Abu Dhabi,10/11/2025,Referral,Regular
CUST_01377,Regina Burke,Dubai,7/30/2025,Call Center,Premium
CUST_01378,Brooke Cuevas,Dubai,11/20/2025,Referral,Premium
CUST_01379,Jamie Hutchinson,Dubai,8/2/2025,Web,Regular
CUST_01380,Rebecca Williams,Dubai,6/26/2025,App,Premium
CUST_01381,Thomas Frank,Ajman,5/21/2025,App,Premium
CUST_01382,Dustin Butler,Ajman,10/17/2025,Web,Regular
CUST_01383,Joel Booth,Abu Dhabi,4/10/2025,Call Center,Premium
CUST_01384,Chase Flynn,Dubai,11/14/2025,Web,Regular
CUST_01385,Edward Weaver,Dubai,6/19/2025,App,Regular
CUST_01386,Audrey Mills,Ajman,1/17/2025,App,Regular
CUST_01387,Robert Miller,Ajman,11/12/2025,Call Center,Regular
CUST_01388,Tammy Fernandez,Sharjah,2/10/2025,Web,Regular
CUST_01389,Brian Smith,Dubai,8/15/2025,Call Center,Premium
CUST_01390,Krista Lee,Sharjah,8/17/2025,Web,Regular
CUST_01391,Dana Kim,Dubai,2/19/2025,App,Regular
CUST_01392,Debbie Harris,Dubai,7/24/2025,Call Center,Regular
CUST_01393,Thomas Fisher,Sharjah,8/11/2025,Web,Regular
CUST_01394,Julie Clark,Dubai,7/14/2025,Referral,Regular
CUST_01395,Kelsey King,Dubai,1/23/2025,App,Regular
CUST_01396,Michelle Lee,Dubai,5/30/2025,Referral,Regular
CUST_01397,Mary Waters,Abu Dhabi,3/6/2025,Referral,Regular
CUST_01398,Priscilla Taylor,Dubai,9/24/2025,App,VIP
CUST_01399,Cory Williams,Sharjah,5/10/2025,Web,Regular
CUST_01400,Matthew Carr,Sharjah,1/11/2025,Referral,Regular
CUST_01401,Erin Carter,Dubai,2/8/2025,Referral,Regular
CUST_01402,Nathan Harrison,Ajman,10/22/2025,Call Center,VIP
CUST_01403,Samantha Clark,Dubai,1/10/2025,Call Center,Premium
CUST_01404,Roger Cox,Ajman,5/16/2025,Referral,Regular
CUST_01405,Sarah Fernandez,Abu Dhabi,7/8/2025,Referral,Regular
CUST_01406,Elizabeth Morris,Dubai,7/9/2025,Web,Regular
CUST_01407,James Kirk,Abu Dhabi,11/10/2025,Call Center,Regular
CUST_01408,Richard Knight,Dubai,8/2/2025,Referral,Regular
CUST_01409,Lisa Mccall,Abu Dhabi,2/20/2025,Web,Regular
CUST_01410,Lisa Bishop,Ras Al Khaimah,6/21/2025,App,Regular
CUST_01411,Brian Mullins,Sharjah,3/7/2025,Referral,Premium
CUST_01412,Brian Oconnor,Abu Dhabi,7/12/2025,Web,Regular
CUST_01413,John Reyes DDS,Sharjah,1/4/2025,Referral,Regular
CUST_01414,Sandra Woodard,Abu Dhabi,7/21/2025,App,Premium
CUST_01415,Susan Ashley,Dubai,6/10/2025,App,Regular
CUST_01416,Dean Dominguez MD,Sharjah,3/4/2025,Referral,Regular
CUST_01417,Jasmine Austin,Abu Dhabi,12/3/2025,App,Regular
CUST_01418,Jonathan Young,Dubai,3/12/2025,App,Premium
CUST_01419,John Hess,Sharjah,5/17/2025,Call Center,Regular
CUST_01420,Alejandro Johnson,Abu Dhabi,9/25/2025,Web,Regular
CUST_01421,Ashley King,Dubai,3/18/2025,Call Center,VIP
CUST_01422,George Vazquez,Ajman,7/11/2025,App,Regular
CUST_01423,Paul Taylor,Abu Dhabi,4/17/2025,Referral,Premium
CUST_01424,Charles Salinas,Ajman,12/3/2025,Call Center,VIP
CUST_01425,Ernest Guzman,Ras Al Khaimah,1/3/2026,Call Center,Regular
CUST_01426,Beth Mitchell,Dubai,12/19/2025,Web,Regular
CUST_01427,Daniel Brown,Abu Dhabi,2/17/2025,Call Center,Premium
CUST_01428,Andrew Jones,Abu Dhabi,5/26/2025,Web,Regular
CUST_01429,Sheri Rowland MD,Abu Dhabi,9/29/2025,Referral,Premium
CUST_01430,Jonathan Ellis,Dubai,6/4/2025,Web,Regular
CUST_01431,Robert Willis,Ajman,10/31/2025,Web,Regular
CUST_01432,James Green,Abu Dhabi,10/22/2025,Referral,Regular
CUST_01433,Matthew Riley,Ras Al Khaimah,10/26/2025,App,Regular
CUST_01434,Margaret Howard,Sharjah,5/15/2025,Referral,Regular
CUST_01435,Robert Roberts,Abu Dhabi,5/31/2025,Referral,Regular
CUST_01436,Dennis Craig,Dubai,5/31/2025,App,Regular
CUST_01437,Heather Bowen,Sharjah,9/4/2025,Call Center,Regular
CUST_01438,Jill Johnson,Abu Dhabi,6/30/2025,App,VIP
CUST_01439,Thomas Powell,Abu Dhabi,1/8/2025,Call Center,Regular
CUST_01440,Manuel Duncan,Abu Dhabi,1/15/2025,App,Regular
CUST_01441,Tony West,Sharjah,8/13/2025,Referral,Regular
CUST_01442,Samantha Wells,Abu Dhabi,2/25/2025,App,Regular
CUST_01443,Jennifer Maxwell,Abu Dhabi,1/29/2025,App,Regular
CUST_01444,Amanda Mcgrath,Abu Dhabi,3/13/2025,Call Center,Regular
CUST_01445,Cheryl Obrien,Ajman,4/5/2025,App,Regular
CUST_01446,Edward Watts,Abu Dhabi,5/8/2025,Call Center,Regular
CUST_01447,Kari Gutierrez,Ras Al Khaimah,8/6/2025,Call Center,Regular
CUST_01448,Howard Kim,Sharjah,3/4/2025,Call Center,Premium
CUST_01449,Cheryl Harris,Abu Dhabi,12/3/2025,Referral,Regular
CUST_01450,Kevin Patterson,Abu Dhabi,2/1/2025,Call Center,Premium
CUST_01451,Molly Baker,Abu Dhabi,8/10/2025,Referral,Regular
CUST_01452,Thomas Weaver,Abu Dhabi,8/14/2025,Call Center,Regular
CUST_01453,Tammy Jones,Dubai,8/25/2025,App,Premium
CUST_01454,Nicholas Mathews,Abu Dhabi,3/7/2025,Web,Regular
CUST_01455,Kimberly Dougherty,Dubai,10/6/2025,Call Center,Premium
CUST_01456,Martha Ball,Dubai,10/3/2025,App,Regular
CUST_01457,David Carter,Dubai,10/21/2025,Web,Premium
CUST_01458,Katrina Powell,Sharjah,6/6/2025,Referral,Regular
CUST_01459,Lori Howe,Abu Dhabi,2/11/2025,Web,Regular
CUST_01460,Andrea Flores,Sharjah,7/11/2025,App,Regular
CUST_01461,Sandra Jackson,Sharjah,11/5/2025,App,Regular
CUST_01462,Marie Anthony,Dubai,8/2/2025,Referral,Premium
CUST_01463,Lisa Hall,Sharjah,4/6/2025,Web,Regular
CUST_01464,Kristine Todd,Sharjah,5/6/2025,Call Center,Regular
CUST_01465,Cindy Cooper,Ajman,12/28/2025,Call Center,VIP
CUST_01466,Timothy Lawrence,Abu Dhabi,1/21/2025,Call Center,VIP
CUST_01467,Kelly Burnett,Sharjah,12/13/2025,App,VIP
CUST_01468,Janet Everett,Abu Dhabi,5/27/2025,Call Center,Regular
CUST_01469,Juan Greene,Dubai,11/14/2025,Call Center,Regular
CUST_01470,Jennifer Bryant,Dubai,1/23/2025,Web,Premium
CUST_01471,Melissa George,Abu Dhabi,9/26/2025,Call Center,Regular
CUST_01472,Jonathan Williams,Ras Al Khaimah,7/27/2025,App,Regular
CUST_01473,Natalie King,Sharjah,12/28/2025,Referral,Regular
CUST_01474,Cesar Rogers,Dubai,5/20/2025,Call Center,Regular
CUST_01475,Kevin Vega,Dubai,9/27/2025,App,Regular
CUST_01476,David Vang,Dubai,3/5/2025,Web,VIP
CUST_01477,Scott Oliver,Abu Dhabi,1/6/2025,App,Regular
CUST_01478,Danielle Clark,Abu Dhabi,6/25/2025,Web,Premium
CUST_01479,Mrs. Michele Mccarthy,Sharjah,8/27/2025,Call Center,Regular
CUST_01480,Barbara Harding,Ajman,2/10/2025,Referral,VIP
CUST_01481,Ryan Turner,Dubai,5/30/2025,Call Center,Regular
CUST_01482,Melissa Deleon,Sharjah,8/15/2025,App,Regular
CUST_01483,Michael Perez,Dubai,12/4/2025,Call Center,VIP
CUST_01484,Nicholas Meyer,Dubai,5/23/2025,App,Regular
CUST_01485,Mrs. Sarah Mcconnell DDS,Ajman,2/25/2025,Referral,Regular
CUST_01486,Kyle Pierce,Abu Dhabi,10/22/2025,Referral,Regular
CUST_01487,John Lewis,Abu Dhabi,5/22/2025,Call Center,Regular
CUST_01488,Robert Martin,Dubai,3/17/2025,Call Center,Premium
CUST_01489,Jeffery Keller,Dubai,4/24/2025,Web,Regular
CUST_01490,Dr. Christina Parsons,Dubai,12/15/2025,Referral,Regular
CUST_01491,David Garcia,Sharjah,6/17/2025,App,Regular
CUST_01492,Joshua Johnson,Ajman,4/27/2025,Referral,Regular
CUST_01493,Suzanne Valencia,Sharjah,11/29/2025,Web,Regular
CUST_01494,Lisa Sawyer,Ras Al Khaimah,5/2/2025,App,Regular
CUST_01495,Antonio Deleon,Ajman,7/4/2025,Call Center,Regular
CUST_01496,Sharon Martin,Abu Dhabi,2/14/2025,App,Regular
CUST_01497,Kristen Vega,Ajman,7/13/2025,App,Premium
CUST_01498,Mary Odonnell,Sharjah,8/8/2025,Web,Regular
CUST_01499,Leslie Williams,Dubai,6/21/2025,Web,Regular
CUST_01500,Bruce Richardson,Dubai,11/10/2025,Call Center,Regular
CUST_01501,Connie Douglas,Ajman,5/24/2025,Web,Regular
CUST_01502,Kenneth Freeman,Dubai,3/6/2025,Web,Regular
CUST_01503,Richard Alvarez,Dubai,4/2/2025,Call Center,Regular
CUST_01504,Manuel Alvarado,Ras Al Khaimah,5/18/2025,App,Regular
CUST_01505,Isabella Rogers,Dubai,12/13/2025,Referral,Regular
CUST_01506,Jason Adams,Sharjah,1/27/2025,Referral,VIP
CUST_01507,Joseph Bradshaw,Ajman,4/4/2025,Web,Premium
CUST_01508,Charles Glover,Dubai,11/28/2025,App,Premium
CUST_01509,Tina Strickland,Abu Dhabi,12/25/2025,Referral,VIP
CUST_01510,Ronald Torres,Abu Dhabi,9/1/2025,Web,Regular
CUST_01511,Kaylee Barrera,Abu Dhabi,7/30/2025,App,Regular
CUST_01512,Bethany Armstrong,Dubai,3/7/2025,App,Premium
CUST_01513,Thomas Hines,Dubai,4/24/2025,Web,Regular
CUST_01514,Samantha Cooper,Dubai,7/15/2025,Referral,Regular
CUST_01515,Patricia Anderson,Ras Al Khaimah,3/15/2025,Web,Regular
CUST_01516,Cynthia Harvey,Ras Al Khaimah,9/16/2025,App,Regular
CUST_01517,Michelle Villanueva,Dubai,11/3/2025,Call Center,Regular
CUST_01518,Whitney Wilson,Abu Dhabi,1/12/2025,Call Center,Regular
CUST_01519,Eugene Barajas,Abu Dhabi,3/12/2025,App,Regular
CUST_01520,Keith Crosby,Sharjah,2/14/2025,Referral,Premium
CUST_01521,Daniel Newman,Dubai,4/29/2025,App,Regular
CUST_01522,Laura Byrd,Dubai,11/19/2025,Call Center,Regular
CUST_01523,Wanda Smith,Sharjah,5/5/2025,Web,Regular
CUST_01524,Jamie Johnson,Abu Dhabi,4/11/2025,Referral,Regular
CUST_01525,Richard Stevens,Ajman,2/25/2025,App,Regular
CUST_01526,Lawrence Lee,Sharjah,2/24/2025,App,Regular
